,user_id,event,time,offer_id,received_time,received_id
64925,c0fc7692f8cf453ea3e8b843495df762,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24401
64938,4394b8bc2235422dbdeb3cdc4908b6c1,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24414
64944,ba5f8967f25141a8b9c153effd96faf2,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24420
64950,261e8e8518ef4383b1b1f3243a29c337,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24426
64958,d07e73496c17493c96cc03420f518539,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24434
64960,416e2f362d2b413189449e062dc9a301,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24436
64980,92dc99da6df84cd8ab45f30e548bda2c,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24456
64988,58b8ef5107474c15ac723f0746037631,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24464
64996,cd003013d8464dc59b246c1ef02a10f9,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24472
64997,53effdfc05c3449294944ef8e7ee9194,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24473
65001,d86d562ac40c482194fcd54999f82148,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24477
65006,02db8af535e54416a01aff51836d166f,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24482
65007,a67ec25ff5d347848636367c636362ed,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24483
65008,a63855f04a7b4d7fae80e4b8da018ee2,offer received,168,ae264e3637204a6fb9bb56bc8210ddfd,168,24484
65020,08c2d078295b42618969ee039f6156ff,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24496
65025,56de06199bdb423aac04651e3af0c9d7,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24501
65037,a865d6d2d4814dc7a62046100031fb92,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24513
65039,1c0e43ccf8a749c4b0d7737afac2072a,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24515
65043,be983f80dcbd4bafa18794dbd103553b,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24519
65045,f093e47717a7481786d016b1fe56d1ad,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24521
65051,ad31616fb9094f559cc30051c0512a3b,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24527
65055,d3863d6f8281453d8a34f4773b54d400,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24531
65060,9f912a6711234b4db8a35a0056bc930e,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24536
65065,2651464d36074e03b8b24dde90574381,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24541
65070,b9e6668c9c8e41f6b26f12c5a45f135b,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24546
65082,dbb29e0a694c40d2873f32763c4a98cc,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24558
65104,248dc37acf3f4197b0a92bda480e57a5,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24580
65118,fada060561c24d4a984cc6eba6e2a63a,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24594
65119,8e8ee76d4fb246738dddb81b86295cfa,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24595
65124,86bb1d4a590f44ccabaef642015e70db,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24600
65135,10c8734cbcc744a1975c581e4382d168,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24611
65138,9dca9582ac1b4c6d83445328eb56dda8,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24614
65149,1daa1946d8ba40c7b6502bc679426f13,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24625
65152,5293428f33b0427e8dcbbf9c46d77d6e,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24628
65162,6697f1cd4a774a0c93a6bf43462343c4,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24638
65163,99bab80d141440859b6e09bf4fd9bda9,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24639
65169,8d14ec8fc5fa4dd383751fd09dc0b0ed,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24645
65182,aee8cae3f1a345128f3b3612e4d529dd,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24658
65203,cf94d1e2bdfe4be297c5f31c50d19ec7,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24679
65210,c46979c4562b459b8da06acd4be9ab77,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24686
65229,b476230f34634b029c8db93856f1fb22,offer received,168,ae264e3637204a6fb9bb56bc8210ddfd,168,24705
65232,5ce0b5f887af47b49389a34d2bc0b9e5,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24708
65233,2afd6f11beba4470bdb8cc4cca19cec2,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24709
65250,5fbc47b113ec43128e5dca58dba9a1ed,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24726
65262,b5884556ad104aa89f16f6a81b1a79d0,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24738
65268,8039db6f3c2e4b7787ec0aa5a14b68d3,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24744
65277,61291f66800945ed98b66c9f656fb2de,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24753
65279,f017b77d373f480299a8035d844286ff,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24755
65283,7763d39cfc854962be19b6969cc01f16,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24759
65325,04362cece3104f4ebcb3d49ef0bc7e9c,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24801
65328,e364461c0deb48ed871b1784ea1174d7,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24804
65338,2cfce78dccaa45caaa497961213f81b9,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24814
65354,62c2e5535e4045a480a52cf68ab72e3e,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24830
65360,6cc7905aff274c08be9a1424bf2d1342,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24836
65361,8476d3c3fee541aaa816b0cb35afc451,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24837
65364,93668cdc66e24e769b363e4e7692056b,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24840
65365,d451a88969af4a1fa45a05961fbeb602,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24841
65368,22b7db076ce44fd1926cdb1fd04013ff,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24844
65380,b4e06068cce54e3d9c3c55ad6f0e5065,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24856
65402,ee8155c31f314673b8043c3881976c4b,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24878
65407,855dfb133f2a43229b7bc0936118cb18,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24883
65423,e471c2fb7be94facad42e4e640ce6223,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24899
65426,ad1b263b2228452d91e12812804e6764,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24902
65439,cae9515311754366aacb3044f0971484,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24915
65450,058f0ba7688348b5b95581e513879743,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24926
65452,a4c2dd694269444085976f10b9b225f6,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,24928
65460,1749b32be60343f4bc0b098bbd7eab74,offer received,168,2298d6c36e964ae4a3e7e9706d1fb8c2,168,24936
65473,4a63ea5abbb1401e877d73e7e9398e13,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24949
65481,fc94ff52a1994fe98977365a830aafb1,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24957
65489,27dcaf139e2f42cc8325f09ea090cdf9,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24965
65511,05746077fd824d72899e035cf893ce0e,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,24987
65517,1ac81209aaeb494bb9f78b29cdad85a7,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24993
65525,471b265931d34361aee6f5b7a62f9a94,offer received,168,f19421c1d4aa40978ebb69ca19b0e20d,168,25001
65545,cd69545de4d64f128abc53cc0da0de01,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,25021
65553,ba66043171f644569e1bf5da48a46660,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,25029
65569,e2ca9e3d3a6b4c8780f30b770a2184a6,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25045
65589,a69eec5e79dd401dbbfbb9f29f2cb73c,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25065
65615,d21695d2bc29410dbd4a3faa758b0528,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25091
65624,fd660559958b438b8ff5a8b684ee28f3,offer received,168,ae264e3637204a6fb9bb56bc8210ddfd,168,25100
65628,09752271072d4a259ee5f35e077bbe3e,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25104
65633,59c695f79cbd4d56b8011c7ce13c5c39,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25109
65648,a0ccef95a5fd444aad2dcc8a1d97445c,offer received,168,f19421c1d4aa40978ebb69ca19b0e20d,168,25124
65653,280288f242a04a76a154edc65c315d82,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,25129
65658,77a02de10fd64530a6ec57afdb17daa0,offer received,168,ae264e3637204a6fb9bb56bc8210ddfd,168,25134
65664,9a30ad4712a341e5be025cf0f96d7ee3,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25140
65671,8524d450673b4c24869b6c94380006de,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25147
65673,b3883064435140ce8feac3c1da259948,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25149
65686,0dd489ee7a524f6c81947243b4ced288,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25162
65688,c0f30bb9844a4c38ac044e6fff849341,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25164
65690,a7456960b600412fa516433d4821361c,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,25166
65704,b931ee599e174e9dae6cd6778a4646d8,offer received,168,f19421c1d4aa40978ebb69ca19b0e20d,168,25180
65705,ca5815021d3c42e2bef68f023a7764d0,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25181
65716,0e7dbeabb5bb42ccafdca4aa7f155485,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25192
65720,afbd8b37aaa041ea8c166d348ea0f2db,offer received,168,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,25196
65753,8f4364144e0548f885b390f28aabe2b8,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25229
65777,6daa587dc49545a8b0d9d4e61d66cc8c,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25253
65780,0e79ee043ba442189e07d907c5590c98,offer received,168,2906b810c7d4411798c6938adc9daaa5,168,25256
65797,e4a16683f11241dd849c7172ba85a474,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25273
65831,5c686d09ca4d475a8f750f2ba07e0440,offer received,168,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,25307
110838,6445de3b47274c759400cd68131d91b4,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25329
110863,a3b9b4bf115e4564933ea2e4bc936843,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25354
110879,8045834137dc47faa24f2c4547969f33,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25370
110894,816afd4505d047cf893275fbfe825590,offer received,336,4d5c57ea9a6940dd891ad53e9dbe8da0,336,25385
110898,0ba6e2ad781c4429afd26cf0b35f2d11,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25389
110902,3f4e408b0b2d4ea89dd16d7437d867c1,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25393
110903,b19c8e7ac2ff40ae92b4fcf3247f8912,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25394
110912,94f14dcfedba47e18b7efca13dd7574b,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25403
110917,716a961d2afb4c1d8307522a8cbb4f07,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25408
110939,464d2302b99b46ad8eb3e42e1b849c24,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,25430
110941,1827da57bb924833a6f73c79b5f2bbc5,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25432
110967,83e2ccc1d4374c14865e8e2cf16007dd,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25458
110971,a9ecb39d93d74696a9d6ddd5355329ff,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25462
110980,d2e88e95c0ae41c0980e4cfc10d162d8,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25471
110983,e94a9c2e750645d0a1aca57a9b4ca4c3,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25474
110990,4e5923e5deab4d5cb1624a0b1cc9909c,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25481
111001,09e7e40eb89943458f4f79fe2e023dd6,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25492
111064,e6590c7f954f4ff482c069b45070b351,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25555
111068,888e2bf068674fd6a62589c7c6218952,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25559
111071,b4a4a6b9648a45baa15f438ffb5565e9,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25562
111075,a3aab03d52bc4927a6c4eb9c1f9820d8,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25566
111081,c32496c5eddb45439d652b7032cac8cb,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25572
111085,1e917541b9324d93bde2bf5ec7ee21a7,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25576
111091,9bd8945dd46d4e55b6504a0a0878ed51,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25582
111095,508e507b462a4f6cb3dd48bcd3118521,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25586
111097,a30a693afbd74047a3796bfb7d10e740,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25588
111101,90a221d6183c49d68dd6b2d17e67b2ba,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25592
111113,e262142cfb3f4c87ab26ba7dd09562aa,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25604
111117,b432b74402bb4981a4651c8df1670365,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25608
111129,901e3bdd943244ccb87af0ed7dcf0680,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25620
111142,30333ea9ee1e4405adf1b5c54dd60553,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25633
111143,b8dc729c581045a59f2186c210c5a06c,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25634
111149,ff298e06fee240039dfd761a0a2ea25e,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25640
111157,35ad0c309d7743e6bb03025ee6008100,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25648
111163,32e149f18abe4a0a8555707ea9e99749,offer received,336,4d5c57ea9a6940dd891ad53e9dbe8da0,336,25654
111165,adeaeb917eac4f4ab806e68981a51703,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25656
111167,ebc85038459d4aa59ba91d0a884e494b,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25658
111175,265189106dc54eb9863e31f174e66d64,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25666
111182,ca85d857e3804e97a4aaf4bd64c75237,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25673
111185,f9aacdb4fa954446a6f1ea22ecd7b961,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,25676
111192,1a17eef552164fa79276342fc46c9364,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25683
111207,9de54389816342449e445db1d75d341d,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,25698
111209,c80e5ece0bfc4cec9e2116935adc3958,offer received,336,4d5c57ea9a6940dd891ad53e9dbe8da0,336,25700
111211,35f2d25487e04bf09865c4be7497d184,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25702
111213,93534b7c68e44474a67b2c41fe95ecaa,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25704
111224,06b1031271174d8596c1996478f07ede,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25715
111227,c3b7848d96014017ad1272188e170554,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25718
111242,6014a8e264474a45a265cbd96aded6f8,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25733
111264,b30df99d6d0a4544a7d8f2beb79f7a68,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25755
111271,25b4b4120a1a4cb6b7c6bc929a419ba6,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25762
111287,0caa5fbb22264d78a9608ce3761761e7,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,25778
111300,f4c75d8d43054e86993529f63ca54f00,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25791
111315,99f82310db3242c593d47b848ce581bb,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25806
111319,d55ce8932f364cdb882e4b90443e9097,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25810
111340,9c723149d24b4e4792182c8f7c0da6c3,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25831
111348,9da3f2339b244229a8337572e982b189,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25839
111365,bed9fd6cebd64367a9198990c097477f,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25856
111368,15ab73bf4cc4467db865911592678b38,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25859
111369,6181f119c4ef43ed8eccf9af10ec2121,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25860
111374,0eca500cc9b449f2a134bcd37990d539,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25865
111379,26a94cd349bc4367a5d43e7ae4de3355,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25870
111389,71679c29984041a5b72297f2bdfcf6c2,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25880
111406,45917f374e59414b83ae797d61239117,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25897
111410,6415384bba874cc283c88ba830b441cd,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25901
111412,3f27c3b329964bd086ec215d8a9cd9ff,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25903
111413,0ab5c869c82648e88d2780562e7835d8,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25904
111430,4ac501588722457a8bc357dc2a500aae,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25921
111451,8af6963021ce40e78a2281e17fb186f7,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25942
111494,c1da72caf3c34c359429b217456cf2eb,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,25985
111495,f608dc84f5f744a888a4d6e64a770134,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25986
111496,a02bb1e96a9b452cbd38a5a3c250b2c6,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25987
111499,09516b73ace043c395bd5292845912f1,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,25990
111500,a16c2818b2ab4065801b1be1f1fecaf3,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,25991
111503,5139d8d43e674e5d9dcd6773d9684462,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25994
111504,d191136a45c04596adb9f6ae53cfcaa2,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,25995
111509,6c41ad039d5f47aba485ff9ca71726b1,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26000
111520,8bc8bdf4e1644273a2d9ea34cab2507c,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26011
111523,7bbc25282b1c4f07a2c2bf2495b0f252,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26014
111524,ecdde9d9ac5e41828ec0d8783bebc841,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,26015
111529,cec189ab2d824aaf9b4090cbad51cf48,offer received,336,4d5c57ea9a6940dd891ad53e9dbe8da0,336,26020
111546,4005b2a20d104eba881cb73a75dac3d8,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,26037
111548,46e53f29fdc94cc19eb9368a2785680d,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26039
111563,3d48ea8b03644af2aeddd6804491f144,offer received,336,f19421c1d4aa40978ebb69ca19b0e20d,336,26054
111585,20570cb0c03947699a75887bb6a65145,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26076
111602,d8c37aab56804696abd5a8f908fce779,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26093
111603,bc62f4b408144010914d5755f1d17bdf,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,26094
111614,8101f91fe14b4311a1253873934a1255,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26105
111635,809c95971f964f0eb4c9bc08738b07b3,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26126
111637,9167e9a964144abcb7c1b7d634f4d71d,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26128
111641,a5f8feec3c8a4581b28ae0ed0664926c,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26132
111652,b16af11771c84527b9f6ba177f33b661,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26143
111656,b463e46aa28748849542d6f24d775240,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26147
111670,a3bd3fe98b46473da7e01edb9aa17cef,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26161
111675,fc543a5400c742f39aff9b7d654227e4,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26166
111686,79c36656b086480fbd7b0fa43a18e762,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26177
111690,f52a06f0bda94025b6d9d8ed0b9d1c44,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26181
111691,da9557652a704bb59cbc84cbf2b7f7d8,offer received,336,fafdcd668e3743c1bb461111dcafc2a4,336,26182
111704,6d5da41e6c85436782eafe2fedd00dad,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,26195
111717,098d124614df4e4b862d678160b98638,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26208
111729,89db13f87ed64047b4242a5836d3db42,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26220
111739,7b249c93b5194a65911b9851729caa4b,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26230
111747,5d12c9d4e787401f97e1d41b2f154705,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26238
111751,65daaf0f413744789903a355d6370b9d,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26242
111752,422a5be8f91e4a65854b715254db72e4,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26243
111769,ba5f7f6c45414d00a87a042b9caf3af0,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26260
111776,77a05cdcda3e431eba0cbf280450ff17,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26267
111783,e050b676dc2f4753b6162a863f08abd9,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26274
111792,04ec49d81d154a70b3f0d5f280da3756,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26283
111797,48e69836abe64357b92e8f0d314cbe46,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26288
111802,30f768e59835437d86743fd5daad69e3,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26293
111804,2958d18923e240bab72e26106c210bdd,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26295
111835,9721f24798b04dd18723e4504512cbb6,offer received,336,ae264e3637204a6fb9bb56bc8210ddfd,336,26326
111840,0cec20d571574e2d810148b0e26b2047,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26331
111846,7b08d79bc4104676b792f80ea4aeb332,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26337
111857,b3cb994c5dd24e8e927652617fb04f8c,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26348
111862,2c44d54d50914317a8d09bd305b04e72,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26353
111864,1db96a9e1efe4c9bb28b5a610e735ec4,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26355
111867,ab31fd0403f6478b97f7140ba82712a2,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26358
111875,7a9aaff7143a487084111ccd2c54f448,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26366
111882,94613cfbdf45424d94e232e56e64d592,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26373
111893,f9e5aa24beea48498e4ec7c1a2cce240,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26384
111894,f7c9157f08384ff29f1d11e9388ed4c2,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26385
111899,4cd8bb9655804dceab1b3fd78434f183,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,26390
111909,8e1c2a8b7d7f4bc695ef755c2d2e6df1,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26400
111912,86dc646050b24398977579e08ea4d7f4,offer received,336,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,26403
111914,0b5f7c9086c24311a971fef614bafd22,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26405
111916,352365e0b86342689793a4be4841d920,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26407
111926,603f3605295449339d3697415ca7be49,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26417
111933,b1738645627a49c1b85c47c78905698d,offer received,336,2298d6c36e964ae4a3e7e9706d1fb8c2,336,26424
111954,984ec7ad847d484d93d47a261f759168,offer received,336,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,26445
111955,df9432ca99b74a379977df79fe948aa4,offer received,336,2906b810c7d4411798c6938adc9daaa5,336,26446
