,user_id,offer_id,received_time,received_id,viewed_time,viewed_id,completed_time,completed_id,duration_in_hours,event_x,event_y,time,time_to_view
4874,df174695a030444a824c11fd117d13a3,2298d6c36e964ae4a3e7e9706d1fb8c2,576,75785,582,51065,582,26742,168.0,offer viewed,offer received,582.0,6.0
4875,f017b77d373f480299a8035d844286ff,fafdcd668e3743c1bb461111dcafc2a4,408,50209,408,30932,582,26737,240.0,offer viewed,offer received,408.0,0.0
4876,c9c6eef28b41405891acd045ce2b9d62,2298d6c36e964ae4a3e7e9706d1fb8c2,576,75797,582,51066,582,26744,168.0,offer viewed,offer received,582.0,6.0
4877,760786cb5e2d4df1affeb9dc6a3b8e86,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,50143,426,34686,582,26734,240.0,offer viewed,offer received,426.0,18.0
4878,93e406d7bc0542f186e32392e53ff423,2298d6c36e964ae4a3e7e9706d1fb8c2,576,64250,576,49474,582,26733,168.0,offer viewed,offer received,576.0,0.0
4879,05aca359cfb04309a05362db256954ae,2298d6c36e964ae4a3e7e9706d1fb8c2,504,62856,504,40529,582,26732,168.0,offer viewed,offer received,504.0,0.0
4880,53419283a339400fa4d3f9f350e9137b,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,75569,582,51039,582,26731,240.0,offer viewed,offer received,582.0,6.0
4881,4e693ba097c74caf883313147d7fe79e,fafdcd668e3743c1bb461111dcafc2a4,408,47856,414,32528,582,26729,240.0,offer viewed,offer received,414.0,6.0
4882,c9c6eef28b41405891acd045ce2b9d62,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,59042,558,46932,582,26743,240.0,offer viewed,offer received,558.0,54.0
4883,3b4c0581404d4a8a809d83423212d77d,ae264e3637204a6fb9bb56bc8210ddfd,504,61348,516,43245,582,26692,168.0,offer viewed,offer received,516.0,12.0
4884,4b02006a03994e368ec5e3ac0bcccfe1,ae264e3637204a6fb9bb56bc8210ddfd,504,63457,528,44948,582,26758,168.0,offer viewed,offer received,528.0,24.0
4885,ef205cec5dd44fa19e7f0fad2b8a2e2b,ae264e3637204a6fb9bb56bc8210ddfd,504,63448,570,47406,582,26756,168.0,offer viewed,offer received,570.0,66.0
4886,7789e842ce3842b981e853caf9368d06,4d5c57ea9a6940dd891ad53e9dbe8da0,576,76186,576,49553,582,26755,120.0,offer viewed,offer received,576.0,0.0
4887,3c9afb70b2cb42a1ac2e5ff8cdc5be29,4d5c57ea9a6940dd891ad53e9dbe8da0,504,63156,516,43370,582,26746,120.0,offer viewed,offer received,516.0,12.0
4888,9a30ad4712a341e5be025cf0f96d7ee3,2906b810c7d4411798c6938adc9daaa5,576,76087,576,49539,582,26752,168.0,offer viewed,offer received,576.0,0.0
4889,570f7cc3a63249d9b295d5fb8a7c1d73,2298d6c36e964ae4a3e7e9706d1fb8c2,576,76063,576,49532,582,26751,168.0,offer viewed,offer received,576.0,0.0
4890,4d116a23b9af4885834a3e717a5fa397,ae264e3637204a6fb9bb56bc8210ddfd,576,76062,576,49531,582,26750,168.0,offer viewed,offer received,576.0,0.0
4891,3fa48336a6cb4c80a081423d20598e3d,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,63275,516,43378,582,26749,168.0,offer viewed,offer received,516.0,12.0
4892,9b4047b3caa2401d9671b136ada0f8cc,2298d6c36e964ae4a3e7e9706d1fb8c2,576,75538,576,49461,582,26727,168.0,offer viewed,offer received,576.0,0.0
4893,fb4712401a2640c3a3490cd9c360b1a4,2298d6c36e964ae4a3e7e9706d1fb8c2,576,75494,582,51029,582,26726,168.0,offer viewed,offer received,582.0,6.0
4894,7d14c8ecf4ed4f0e8b817a8614bfaaa4,fafdcd668e3743c1bb461111dcafc2a4,408,49327,498,38454,582,26705,240.0,offer viewed,offer received,498.0,90.0
4895,370f76ff7fd349098772754c803cfe22,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,48330,438,35936,582,26703,240.0,offer viewed,offer received,438.0,30.0
4896,0f514f07701a4ae99075ba8826c9ba44,2298d6c36e964ae4a3e7e9706d1fb8c2,504,61979,528,44864,582,26701,168.0,offer viewed,offer received,528.0,24.0
4897,d57fa2ef85d24235bf3860fe97c4ad08,4d5c57ea9a6940dd891ad53e9dbe8da0,576,74735,576,49339,582,26699,120.0,offer viewed,offer received,576.0,0.0
4898,48343aa8784f40e8a0582038379f1da8,f19421c1d4aa40978ebb69ca19b0e20d,576,75482,576,49452,582,26725,120.0,offer viewed,offer received,576.0,0.0
4899,837b35813eaa47499092f681a8f4a025,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,56762,546,46300,582,26694,168.0,offer viewed,offer received,546.0,42.0
4900,0794f1312de44cc3afca03add293fb24,f19421c1d4aa40978ebb69ca19b0e20d,504,62160,516,43282,582,26708,120.0,offer viewed,offer received,516.0,12.0
4901,38999f1dd0d44dc2b2f8278d2409681a,ae264e3637204a6fb9bb56bc8210ddfd,576,74964,576,49375,582,26710,168.0,offer viewed,offer received,576.0,0.0
4902,37a286492a574090a662386d13968cd2,fafdcd668e3743c1bb461111dcafc2a4,408,49519,420,33704,582,26711,240.0,offer viewed,offer received,420.0,12.0
4903,dbe19b5259b24f48adfd641e048a2648,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,75056,576,49391,582,26713,168.0,offer viewed,offer received,576.0,0.0
4904,60ce7058fd174a128b48371bd1dbd61b,2298d6c36e964ae4a3e7e9706d1fb8c2,504,62322,528,44888,582,26714,168.0,offer viewed,offer received,528.0,24.0
4905,763d64d761ce40d2adb1c5525c2c3d87,2298d6c36e964ae4a3e7e9706d1fb8c2,576,75100,582,50981,582,26716,168.0,offer viewed,offer received,582.0,6.0
4906,3001246acc004275b4a08a37fa8785fd,2298d6c36e964ae4a3e7e9706d1fb8c2,504,62363,504,40439,582,26717,168.0,offer viewed,offer received,504.0,0.0
4907,b6c3ed89aadd465f85bb0bfb9110b201,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,62562,504,40471,582,26719,168.0,offer viewed,offer received,504.0,0.0
4908,b6c3ed89aadd465f85bb0bfb9110b201,4d5c57ea9a6940dd891ad53e9dbe8da0,576,75310,582,51011,582,26720,120.0,offer viewed,offer received,582.0,6.0
4909,86e9d338b85b4177b369fe6b0ad4fed3,fafdcd668e3743c1bb461111dcafc2a4,408,49916,408,30877,582,26723,240.0,offer viewed,offer received,408.0,0.0
4910,b10ca9b4ffc54acb95d67c863a2a79a0,f19421c1d4aa40978ebb69ca19b0e20d,576,72848,576,49015,582,26621,120.0,offer viewed,offer received,576.0,0.0
4911,0f514f07701a4ae99075ba8826c9ba44,f19421c1d4aa40978ebb69ca19b0e20d,576,74744,582,50937,582,26702,120.0,offer viewed,offer received,582.0,6.0
4912,79fd2e6ffce44b4da0f8a767537c1ee9,2298d6c36e964ae4a3e7e9706d1fb8c2,576,72760,582,50704,582,26619,168.0,offer viewed,offer received,582.0,6.0
4913,c3c2c289b3f94ed496e6c6b7d3b788de,2298d6c36e964ae4a3e7e9706d1fb8c2,576,70730,582,50453,582,26524,168.0,offer viewed,offer received,582.0,6.0
4914,21ee2f128a5948728158fb28b5761bb9,fafdcd668e3743c1bb461111dcafc2a4,504,58166,528,44669,582,26530,240.0,offer viewed,offer received,528.0,24.0
4915,7e9387535eef47bc8e2efc3263be69de,f19421c1d4aa40978ebb69ca19b0e20d,504,58106,510,41510,582,26528,120.0,offer viewed,offer received,510.0,6.0
4916,6c5e96c7d498491081939556c9857384,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,58088,522,43925,582,26527,168.0,offer viewed,offer received,522.0,18.0
4917,7f57df80b1574599b86df7c54f937cfc,2906b810c7d4411798c6938adc9daaa5,504,59631,516,42885,582,26525,168.0,offer viewed,offer received,516.0,12.0
4918,c3c2c289b3f94ed496e6c6b7d3b788de,fafdcd668e3743c1bb461111dcafc2a4,504,56917,510,41505,582,26523,240.0,offer viewed,offer received,510.0,6.0
4919,5c3b7c7a7f104adea1b558ab2ad6e3ef,f19421c1d4aa40978ebb69ca19b0e20d,576,70459,582,50415,582,26515,120.0,offer viewed,offer received,582.0,6.0
4920,aa225c780ea1465086a5fb8214b0fa3d,f19421c1d4aa40978ebb69ca19b0e20d,576,70706,582,50450,582,26522,120.0,offer viewed,offer received,582.0,6.0
4921,8b7f0794dd894757bb6ca592bd3fce39,fafdcd668e3743c1bb461111dcafc2a4,576,70685,582,50447,582,26521,240.0,offer viewed,offer received,582.0,6.0
4922,a94c6c131ec94ba3945d3e906c4b14b8,2298d6c36e964ae4a3e7e9706d1fb8c2,576,70608,576,48648,582,26520,168.0,offer viewed,offer received,576.0,0.0
4923,34c9104c14094b4bae602630e09021cf,2298d6c36e964ae4a3e7e9706d1fb8c2,504,57866,546,46188,582,26519,168.0,offer viewed,offer received,546.0,42.0
4924,8c49d9e01b4449f5bff7120b7adddd21,4d5c57ea9a6940dd891ad53e9dbe8da0,576,70565,576,48638,582,26518,120.0,offer viewed,offer received,576.0,0.0
4925,8c49d9e01b4449f5bff7120b7adddd21,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,45149,438,35772,582,26517,240.0,offer viewed,offer received,438.0,30.0
4926,7fdff5bc0f6c4df99a22b893372df102,2298d6c36e964ae4a3e7e9706d1fb8c2,504,59193,534,45293,582,26532,168.0,offer viewed,offer received,534.0,30.0
4927,7fdff5bc0f6c4df99a22b893372df102,f19421c1d4aa40978ebb69ca19b0e20d,576,67289,582,50467,582,26533,120.0,offer viewed,offer received,582.0,6.0
4928,5b6af3aac7b046fface51ffb1eeefe70,2906b810c7d4411798c6938adc9daaa5,504,58227,534,45295,582,26534,168.0,offer viewed,offer received,534.0,30.0
4929,03cd7c3f955a4c47bd3caf4e9a2db37c,2906b810c7d4411798c6938adc9daaa5,576,70974,582,50473,582,26536,168.0,offer viewed,offer received,582.0,6.0
4930,cbd9b4ad54a8422c82004fd4e8d8d746,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,58379,522,43945,582,26538,240.0,offer viewed,offer received,522.0,18.0
4931,1d73f97bdc234e77a2b6047e124a0afb,fafdcd668e3743c1bb461111dcafc2a4,408,45564,414,32009,582,26540,240.0,offer viewed,offer received,414.0,6.0
4932,3e71633fb9fa489ba6396c1e72807eed,2298d6c36e964ae4a3e7e9706d1fb8c2,504,60035,540,45793,582,26542,168.0,offer viewed,offer received,540.0,36.0
4933,1e6c89055c304ab2a3a8be39c92a6a80,fafdcd668e3743c1bb461111dcafc2a4,576,71140,576,48732,582,26543,240.0,offer viewed,offer received,576.0,0.0
4934,e9c525e96f2e489aac1d9881697ca316,2906b810c7d4411798c6938adc9daaa5,576,71153,582,50495,582,26544,168.0,offer viewed,offer received,582.0,6.0
4935,5c3b7c7a7f104adea1b558ab2ad6e3ef,ae264e3637204a6fb9bb56bc8210ddfd,504,57749,516,42853,582,26514,168.0,offer viewed,offer received,516.0,12.0
4936,c14688e439ac4629b82c0144a93bdcf1,f19421c1d4aa40978ebb69ca19b0e20d,504,58521,504,39795,582,26549,120.0,offer viewed,offer received,504.0,0.0
4937,7719c053fd5d4947b57494f041cdb1df,f19421c1d4aa40978ebb69ca19b0e20d,576,69922,576,48531,582,26488,120.0,offer viewed,offer received,576.0,0.0
4938,1c79e428cf124617aad6f62c6cf496ba,fafdcd668e3743c1bb461111dcafc2a4,504,57269,522,43862,582,26493,240.0,offer viewed,offer received,522.0,18.0
4939,08e5303c6da84aeba3cefb6e8fe370eb,f19421c1d4aa40978ebb69ca19b0e20d,504,57227,570,47307,582,26490,120.0,offer viewed,offer received,570.0,66.0
4940,8964bdf23d544301846b95a02d27e45c,f19421c1d4aa40978ebb69ca19b0e20d,576,69885,576,48524,582,26487,120.0,offer viewed,offer received,576.0,0.0
4941,ea9a6c23a601434c92072dfbc6483d57,2298d6c36e964ae4a3e7e9706d1fb8c2,576,70442,576,48616,582,26513,168.0,offer viewed,offer received,576.0,0.0
4942,bd69af886bf2416ea1866d47e6305802,2298d6c36e964ae4a3e7e9706d1fb8c2,504,57164,516,42798,582,26486,168.0,offer viewed,offer received,516.0,12.0
4943,e489110823d8491e86d5207399f91644,f19421c1d4aa40978ebb69ca19b0e20d,576,69810,576,48507,582,26483,120.0,offer viewed,offer received,576.0,0.0
4944,34033b32f2124d099cf8e1bd8cfe28d1,2906b810c7d4411798c6938adc9daaa5,576,69748,576,48494,582,26482,168.0,offer viewed,offer received,576.0,0.0
4945,9f02136155d04f028d932f1aa2220f9e,fafdcd668e3743c1bb461111dcafc2a4,504,57321,510,41409,582,26496,240.0,offer viewed,offer received,510.0,6.0
4946,46aeb00f90d24417bf50714359cd0ea5,4d5c57ea9a6940dd891ad53e9dbe8da0,504,57339,522,43867,582,26497,120.0,offer viewed,offer received,522.0,18.0
4947,986ed6f6ef6a4a4eb34b41f06507e88a,2298d6c36e964ae4a3e7e9706d1fb8c2,576,76234,576,48551,582,26498,168.0,offer viewed,offer received,576.0,0.0
4948,834f038d4c50414892ada61f7437ad3f,2298d6c36e964ae4a3e7e9706d1fb8c2,504,57427,534,45260,582,26500,168.0,offer viewed,offer received,534.0,30.0
4949,2bbe19e5b04c487a859834b30845f4c8,fafdcd668e3743c1bb461111dcafc2a4,504,57598,522,43882,582,26503,240.0,offer viewed,offer received,522.0,18.0
4950,4e755b41845349b4bc3c2ae60902ee13,2906b810c7d4411798c6938adc9daaa5,504,57630,516,42840,582,26506,168.0,offer viewed,offer received,516.0,12.0
4951,4e755b41845349b4bc3c2ae60902ee13,f19421c1d4aa40978ebb69ca19b0e20d,576,70339,576,48595,582,26507,120.0,offer viewed,offer received,576.0,0.0
4952,de0e17b726dc49e793471ec8b6b08b3e,fafdcd668e3743c1bb461111dcafc2a4,504,57663,516,42843,582,26509,240.0,offer viewed,offer received,516.0,12.0
4953,ebb7a9a6b45f4ba7b7600c651373ac4e,ae264e3637204a6fb9bb56bc8210ddfd,576,70385,582,50402,582,26511,168.0,offer viewed,offer received,582.0,6.0
4954,073e3ef64e344bc8891732b558582492,f19421c1d4aa40978ebb69ca19b0e20d,576,70373,576,48599,582,26510,120.0,offer viewed,offer received,576.0,0.0
4955,c3728cf0ae5348e8b9559fd41cfff818,f19421c1d4aa40978ebb69ca19b0e20d,576,72183,582,50626,582,26599,120.0,offer viewed,offer received,582.0,6.0
4956,d31ccd5fc13d49f682db3b7fde074bd5,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,72139,582,50620,582,26598,168.0,offer viewed,offer received,582.0,6.0
4957,7c6e3fb8f20a444b949c6d94ace44f02,2298d6c36e964ae4a3e7e9706d1fb8c2,576,72107,582,50613,582,26597,168.0,offer viewed,offer received,582.0,6.0
4958,1eab10bfe6e84352813a29ef0001f2f2,4d5c57ea9a6940dd891ad53e9dbe8da0,576,75415,576,48887,582,26595,120.0,offer viewed,offer received,576.0,0.0
4959,7fddc08603794c7fafac15dc17d8f264,f19421c1d4aa40978ebb69ca19b0e20d,576,71986,582,50602,582,26592,120.0,offer viewed,offer received,582.0,6.0
4960,7fddc08603794c7fafac15dc17d8f264,ae264e3637204a6fb9bb56bc8210ddfd,504,58027,570,47340,582,26591,168.0,offer viewed,offer received,570.0,66.0
4961,90cfba91804d4402a284481e53f50efc,f19421c1d4aa40978ebb69ca19b0e20d,576,71962,576,48859,582,26589,120.0,offer viewed,offer received,576.0,0.0
4962,f4e159dd12ac41779c2fd8ba3b68dcdb,f19421c1d4aa40978ebb69ca19b0e20d,576,72185,576,48903,582,26600,120.0,offer viewed,offer received,576.0,0.0
4963,a0038bc855994ea28ae8027ed22fffc2,4d5c57ea9a6940dd891ad53e9dbe8da0,504,59762,516,43040,582,26603,120.0,offer viewed,offer received,516.0,12.0
4964,2acc7c8939034af1b712b3568af31a44,fafdcd668e3743c1bb461111dcafc2a4,576,72647,582,50687,582,26616,240.0,offer viewed,offer received,582.0,6.0
4965,2acc7c8939034af1b712b3568af31a44,2298d6c36e964ae4a3e7e9706d1fb8c2,504,59954,504,40048,582,26615,168.0,offer viewed,offer received,504.0,0.0
4966,41354aa288d14c75b25b41f5781a0a90,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,72645,576,48986,582,26614,168.0,offer viewed,offer received,576.0,0.0
4967,fefb63b1b736417483421d71ec312673,f19421c1d4aa40978ebb69ca19b0e20d,576,73270,582,50676,582,26610,120.0,offer viewed,offer received,582.0,6.0
4968,a9012cc8c7d94d2aae450ea4c314d394,2906b810c7d4411798c6938adc9daaa5,504,59820,504,40019,582,26607,168.0,offer viewed,offer received,504.0,0.0
4969,35c863d477084f7fb46e4b309cf3ea5d,2906b810c7d4411798c6938adc9daaa5,504,59807,564,47115,582,26605,168.0,offer viewed,offer received,564.0,60.0
4970,e4ebf2c6fb654838be483f43c6e31b82,fafdcd668e3743c1bb461111dcafc2a4,504,59223,504,39904,582,26585,240.0,offer viewed,offer received,504.0,0.0
4971,f021439f0396486b868d30ddaa6b272c,2298d6c36e964ae4a3e7e9706d1fb8c2,576,71346,576,48758,582,26558,168.0,offer viewed,offer received,576.0,0.0
4972,2819204bee6744448230fc8e6d0d098e,4d5c57ea9a6940dd891ad53e9dbe8da0,576,71480,576,48780,582,26565,120.0,offer viewed,offer received,576.0,0.0
4973,404ba9109a7f4aa384329a925f76c47d,4d5c57ea9a6940dd891ad53e9dbe8da0,576,73999,582,50532,582,26564,120.0,offer viewed,offer received,582.0,6.0
4974,4af9cd0e7a6746908f0ef09628ff3f84,ae264e3637204a6fb9bb56bc8210ddfd,576,71441,576,48771,582,26563,168.0,offer viewed,offer received,576.0,0.0
4975,1fa42955dab44401b9f5c9a6c637e82e,fafdcd668e3743c1bb461111dcafc2a4,576,71420,582,50529,582,26562,240.0,offer viewed,offer received,582.0,6.0
4976,45546c203f724e3ba885b4e84518bca9,2906b810c7d4411798c6938adc9daaa5,576,71561,576,48791,582,26567,168.0,offer viewed,offer received,576.0,0.0
4977,853a9df9409047f19797e77c09c20477,fafdcd668e3743c1bb461111dcafc2a4,576,71877,576,48848,582,26582,240.0,offer viewed,offer received,576.0,0.0
4978,36309ec0551e4e6f8f8ff08bad4eeb8e,2298d6c36e964ae4a3e7e9706d1fb8c2,576,71283,582,50512,582,26554,168.0,offer viewed,offer received,582.0,6.0
4979,41b41a91a8c54404950837d458c3a41a,f19421c1d4aa40978ebb69ca19b0e20d,576,71266,576,48747,582,26552,120.0,offer viewed,offer received,576.0,0.0
4980,a38973ef33214677b210694dbcc2392f,4d5c57ea9a6940dd891ad53e9dbe8da0,576,71281,576,48749,582,26553,120.0,offer viewed,offer received,576.0,0.0
4981,f4ef9a434c22420b8d7528602f777375,fafdcd668e3743c1bb461111dcafc2a4,576,68844,582,50547,582,26566,240.0,offer viewed,offer received,582.0,6.0
4982,30402635a14942bb8b108c5bc3509ce6,4d5c57ea9a6940dd891ad53e9dbe8da0,576,71400,576,48767,582,26561,120.0,offer viewed,offer received,576.0,0.0
4983,bc40825f9f15480a86c2b087006b9fdb,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,75846,582,50574,582,26575,168.0,offer viewed,offer received,582.0,6.0
4984,d9d1c595b0ce4da695e96312369e5c4c,fafdcd668e3743c1bb461111dcafc2a4,408,46252,414,32073,582,26573,240.0,offer viewed,offer received,414.0,6.0
4985,2a2d1dea7f614c1f8c307d11218fa2c2,ae264e3637204a6fb9bb56bc8210ddfd,504,59124,540,45820,582,26579,168.0,offer viewed,offer received,540.0,36.0
4986,92dcc376c1d64b23b24125b596f6747a,fafdcd668e3743c1bb461111dcafc2a4,408,49285,414,32065,582,26568,240.0,offer viewed,offer received,414.0,6.0
4987,878a89abc3bd43a8841629c4e84187aa,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71847,576,48840,582,26581,168.0,offer viewed,offer received,576.0,0.0
4988,6c91c43f2a1c422dba831c60e7306ac0,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,59088,534,45334,582,26578,240.0,offer viewed,offer received,534.0,30.0
4989,c3e36389d78348d18458eafd6f35bc1c,f19421c1d4aa40978ebb69ca19b0e20d,576,71774,582,50577,582,26577,120.0,offer viewed,offer received,582.0,6.0
4990,d9d1c595b0ce4da695e96312369e5c4c,f19421c1d4aa40978ebb69ca19b0e20d,504,58987,510,41613,582,26574,120.0,offer viewed,offer received,510.0,6.0
4991,f01cd27835594062ae379b733068d700,2906b810c7d4411798c6938adc9daaa5,576,71671,582,50564,582,26572,168.0,offer viewed,offer received,582.0,6.0
4992,13aaa1bfcbaa4ae092d311e6beeba695,ae264e3637204a6fb9bb56bc8210ddfd,504,59648,504,39856,582,26570,168.0,offer viewed,offer received,504.0,0.0
4993,92dcc376c1d64b23b24125b596f6747a,2298d6c36e964ae4a3e7e9706d1fb8c2,576,71580,576,48799,582,26569,168.0,offer viewed,offer received,576.0,0.0
4994,03c0b69b3db24c70bba1622bc8dd8459,4d5c57ea9a6940dd891ad53e9dbe8da0,576,67494,576,48113,576,25752,120.0,offer viewed,offer received,576.0,0.0
4995,2930ffc2783e420985e350bc5a52a4d1,fafdcd668e3743c1bb461111dcafc2a4,504,59733,510,41111,576,25755,240.0,offer viewed,offer received,510.0,6.0
4996,e18a016634be4e16a9ab52c094fd9daf,2906b810c7d4411798c6938adc9daaa5,504,54811,510,41110,576,25754,168.0,offer viewed,offer received,510.0,6.0
4997,5ca3fe3523ff45caa2f98bbc3f347000,f19421c1d4aa40978ebb69ca19b0e20d,576,68889,576,48118,576,25753,120.0,offer viewed,offer received,576.0,0.0
4998,596bd8f29e87418a8f0a8c21f3ce6365,2906b810c7d4411798c6938adc9daaa5,576,67284,576,48072,576,25742,168.0,offer viewed,offer received,576.0,0.0
4999,a7ae1cee383c42d080059d5e765456d3,f19421c1d4aa40978ebb69ca19b0e20d,504,54772,522,43686,576,25750,120.0,offer viewed,offer received,522.0,18.0
5000,1029b283ed2d4fa8b3a97e2063fc8d4e,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,54755,552,46453,576,25749,168.0,offer viewed,offer received,552.0,48.0
5001,711ddbe357b447c0ae2aa054a6166213,2906b810c7d4411798c6938adc9daaa5,408,41124,414,31530,576,25745,168.0,offer viewed,offer received,414.0,6.0
5002,8c0641caa08e4a38b8a58c7643f3698e,2298d6c36e964ae4a3e7e9706d1fb8c2,504,60297,522,43693,576,25761,168.0,offer viewed,offer received,522.0,18.0
5003,9468b65cdffb44f88b038f53de5595ce,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,27670,366,26595,576,25762,240.0,offer viewed,offer received,366.0,30.0
5004,6339f9c7b49a45a3b9b2da957d3453a4,f19421c1d4aa40978ebb69ca19b0e20d,504,55150,516,42615,576,25778,120.0,offer viewed,offer received,516.0,12.0
5005,f27e921ee8254022a84afa2c98fd0abd,ae264e3637204a6fb9bb56bc8210ddfd,504,54574,534,45120,576,25740,168.0,offer viewed,offer received,534.0,30.0
5006,d69b874c0b504bb1b445df034fa874a9,ae264e3637204a6fb9bb56bc8210ddfd,576,67853,576,48183,576,25777,168.0,offer viewed,offer received,576.0,0.0
5007,eba6b7c84ad749b6bcd18fd0bc8dc589,f19421c1d4aa40978ebb69ca19b0e20d,504,55193,546,46110,576,25779,120.0,offer viewed,offer received,546.0,42.0
5008,7c8e3c3dcf2849ec90b7b45a53b34812,4d5c57ea9a6940dd891ad53e9dbe8da0,504,55126,504,39188,576,25776,120.0,offer viewed,offer received,504.0,0.0
5009,13d551f1c2084eb584d6f5cad4c1348f,2298d6c36e964ae4a3e7e9706d1fb8c2,504,55120,546,46109,576,25775,168.0,offer viewed,offer received,546.0,42.0
5010,e3d76b6e78c542f682a6a3bb7c3d275b,f19421c1d4aa40978ebb69ca19b0e20d,576,67830,576,48181,576,25774,120.0,offer viewed,offer received,576.0,0.0
5011,4177c85d48f047e29db682c8f87aaac8,2906b810c7d4411798c6938adc9daaa5,504,55018,552,46464,576,25770,168.0,offer viewed,offer received,552.0,48.0
5012,a206d7f1c7124bd0b16dd13e7932592e,f19421c1d4aa40978ebb69ca19b0e20d,504,59859,516,42607,576,25769,120.0,offer viewed,offer received,516.0,12.0
5013,5f945410e9c9402f9438e94d3743c25c,4d5c57ea9a6940dd891ad53e9dbe8da0,504,51200,522,43700,576,25766,120.0,offer viewed,offer received,522.0,18.0
5014,7014f7a0150f47a8a187af8249c21bc5,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,66224,576,48136,576,25765,168.0,offer viewed,offer received,576.0,0.0
5015,7014f7a0150f47a8a187af8249c21bc5,2298d6c36e964ae4a3e7e9706d1fb8c2,504,53532,504,39145,576,25764,168.0,offer viewed,offer received,504.0,0.0
5016,7f4fc4cfd74a404a93b1a411cb906067,f19421c1d4aa40978ebb69ca19b0e20d,504,53914,516,42487,576,25708,120.0,offer viewed,offer received,516.0,12.0
5017,9f9aedfb14614efeb837506465b293c0,2298d6c36e964ae4a3e7e9706d1fb8c2,504,54037,510,41008,576,25714,168.0,offer viewed,offer received,510.0,6.0
5018,98e2c9e8ee564e5caa384f0829fbcac8,ae264e3637204a6fb9bb56bc8210ddfd,504,54018,546,46065,576,25713,168.0,offer viewed,offer received,546.0,42.0
5019,7f4fc4cfd74a404a93b1a411cb906067,2298d6c36e964ae4a3e7e9706d1fb8c2,576,66607,576,47958,576,25709,168.0,offer viewed,offer received,576.0,0.0
5020,d0540651808d4cf298641de8d87b61df,2298d6c36e964ae4a3e7e9706d1fb8c2,576,69726,576,47955,576,25706,168.0,offer viewed,offer received,576.0,0.0
5021,0011e0d4e6b944f998e987f904e8c1e5,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,53881,516,42482,576,25704,168.0,offer viewed,offer received,516.0,12.0
5022,0011e0d4e6b944f998e987f904e8c1e5,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41131,432,34923,576,25703,240.0,offer viewed,offer received,432.0,24.0
5023,e556caf9d9f4490893bf8b500b715275,2906b810c7d4411798c6938adc9daaa5,408,41123,420,32912,576,25702,168.0,offer viewed,offer received,420.0,12.0
5024,b42e46d4f0464bdc89030ac172d5222f,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55229,540,45689,576,25781,240.0,offer viewed,offer received,540.0,36.0
5025,b3d1075ec03c4c188bff29c9f4382898,2298d6c36e964ae4a3e7e9706d1fb8c2,408,41108,432,34921,576,25700,168.0,offer viewed,offer received,432.0,24.0
5026,1bde4b674a1a442cbe6af847c9d6f2cc,f19421c1d4aa40978ebb69ca19b0e20d,504,54114,504,39024,576,25717,120.0,offer viewed,offer received,504.0,0.0
5027,b390be062396490093121338df43f692,f19421c1d4aa40978ebb69ca19b0e20d,576,66835,576,47993,576,25719,120.0,offer viewed,offer received,576.0,0.0
5028,952ebb382de0489db454f37dcd7da71d,ae264e3637204a6fb9bb56bc8210ddfd,576,67252,576,48064,576,25738,168.0,offer viewed,offer received,576.0,0.0
5029,4ceaf68ebb40427c942bf6cc390e999e,4d5c57ea9a6940dd891ad53e9dbe8da0,576,66844,576,47994,576,25720,120.0,offer viewed,offer received,576.0,0.0
5030,67b61dd5047246a99a5966acd9253f0f,fafdcd668e3743c1bb461111dcafc2a4,504,54452,522,43662,576,25737,240.0,offer viewed,offer received,522.0,18.0
5031,fcab32332c634fee9b3c5776afbca109,4d5c57ea9a6940dd891ad53e9dbe8da0,504,54450,540,45659,576,25736,120.0,offer viewed,offer received,540.0,36.0
5032,aac15edd62e6480c86fc4069ea5af646,f19421c1d4aa40978ebb69ca19b0e20d,504,54400,552,46447,576,25733,120.0,offer viewed,offer received,552.0,48.0
5033,e8f98ab623ad4a8aadd5c9da987098e0,4d5c57ea9a6940dd891ad53e9dbe8da0,576,67093,576,48042,576,25731,120.0,offer viewed,offer received,576.0,0.0
