,user_id,offer_id,received_time,received_id,completed_time,completed_id,duration_in_hours,event,time
1067,24e97f8491804e43ac0865ae93b54ca9,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,55453,594,27593,168.0,offer received,504.0
1068,8c0641caa08e4a38b8a58c7643f3698e,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,47590,594,27557,240.0,offer received,408.0
1069,5733053c80004117bd3b617ab7503825,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55580,594,27596,240.0,offer received,504.0
1070,c7398fd01efb4ba0b2901a06ca538348,2906b810c7d4411798c6938adc9daaa5,576,68037,594,27584,168.0,offer received,576.0
1071,9341cf8552c745a199dade93bb1c2316,2298d6c36e964ae4a3e7e9706d1fb8c2,576,68327,594,27597,168.0,offer received,576.0
1072,85d51ac3c81f49b9a179e80cf11d41f1,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42688,594,27586,240.0,offer received,408.0
1073,17886bc7528448fb92f70ff2c5676bac,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,59717,594,27560,168.0,offer received,504.0
1074,992561164e1a4722b9275fdde49463a0,2298d6c36e964ae4a3e7e9706d1fb8c2,504,55276,594,27583,168.0,offer received,504.0
1075,629e6cc6ce414012a7b6a398b4dd4050,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55259,594,27580,240.0,offer received,504.0
1076,7a45906126bd453c84e186fbc17112d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,67850,594,27573,240.0,offer received,576.0
1077,fc2cf70b22fe494d9c7be20329b9754e,f19421c1d4aa40978ebb69ca19b0e20d,504,55031,594,27570,120.0,offer received,504.0
1078,7ed2f2883b4245beaf0d19d9af29aa01,2906b810c7d4411798c6938adc9daaa5,504,58734,594,27562,168.0,offer received,504.0
1079,b116182f9e4340289333ba742a1d53a1,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,55792,594,27605,168.0,offer received,504.0
1080,ec93fe749a8e42628138f96bb29d1ac5,2906b810c7d4411798c6938adc9daaa5,504,61479,594,27653,168.0,offer received,504.0
1081,02eba2268a3640bb8e85880e12617c5f,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,68519,594,27606,168.0,offer received,576.0
1082,ba53b4bec7f3472ba8efdff427739fb9,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,67081,594,27542,168.0,offer received,576.0
1083,21a18c971c42452092d674464e04c43e,2906b810c7d4411798c6938adc9daaa5,504,53847,594,27657,168.0,offer received,504.0
1084,ec93fe749a8e42628138f96bb29d1ac5,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,48794,594,27652,240.0,offer received,408.0
1085,ae56c4d76ac84a639a31693086044dd9,ae264e3637204a6fb9bb56bc8210ddfd,576,69401,594,27651,168.0,offer received,576.0
1086,2f811436e81b461e882079479c68e72d,2906b810c7d4411798c6938adc9daaa5,504,56543,594,27645,168.0,offer received,504.0
1087,2436d6f5405d4684adbe768aa7d12001,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,56473,594,27641,240.0,offer received,504.0
1088,56be387667484ed98219c34cad38d8c7,2906b810c7d4411798c6938adc9daaa5,504,56411,594,27636,168.0,offer received,504.0
1089,52bba0edb9fd44459b6a72c1a6d0752c,f19421c1d4aa40978ebb69ca19b0e20d,504,55859,594,27608,120.0,offer received,504.0
1090,63fcd3b7b0e64166ac6b8d6cc4c5f23e,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,49532,594,27630,240.0,offer received,408.0
1091,686c4f4215c34e9e97cabd991bfe3abf,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,61943,594,27405,240.0,offer received,504.0
1092,647970f8d1874fb69962663a59462745,f19421c1d4aa40978ebb69ca19b0e20d,576,66938,594,27538,120.0,offer received,576.0
1093,6432b493b1e8473db258f5bbad1b5984,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41469,594,27537,240.0,offer received,408.0
1094,36bec22ad9ac4632b79ad50bf8e42f1d,2906b810c7d4411798c6938adc9daaa5,576,65024,594,27443,168.0,offer received,576.0
1095,8a766d047c674575932b88d3095e33fa,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,52265,594,27440,168.0,offer received,504.0
1096,c02340ed0fb4448b9a651f643fddac95,2906b810c7d4411798c6938adc9daaa5,576,64790,594,27436,168.0,offer received,576.0
1097,b5cf666d37d345df83147aee3740a9c8,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,51810,594,27423,168.0,offer received,504.0
1098,f7465d18ba7f4e43b99ccabf141d421d,2906b810c7d4411798c6938adc9daaa5,504,51808,594,27422,168.0,offer received,504.0
1099,a624d0260f8d4390adde915a961c9e1d,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,66341,594,27419,168.0,offer received,576.0
1100,d3fd6d671fa041428d961950d5470ec2,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,51586,594,27410,168.0,offer received,504.0
1101,8db30a2bb6834567885d0ba2c442774e,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,69600,594,27662,240.0,offer received,576.0
1102,8c7df0c393db488aac3e58b06a7ea5f9,2906b810c7d4411798c6938adc9daaa5,504,50857,594,27383,168.0,offer received,504.0
1103,b1c71cebf2884ed28d02549a18f5deb1,2906b810c7d4411798c6938adc9daaa5,576,65119,594,27450,168.0,offer received,576.0
1104,f8e6f303728449f0a610f7fce625d1da,2298d6c36e964ae4a3e7e9706d1fb8c2,504,55950,594,27452,168.0,offer received,504.0
1105,36ef980d4deb42ee9f3bf88fcf137c01,2906b810c7d4411798c6938adc9daaa5,504,52677,594,27458,168.0,offer received,504.0
1106,7085f1da461144378c92631a65c93eda,2906b810c7d4411798c6938adc9daaa5,504,53949,594,27517,168.0,offer received,504.0
1107,b12e8e0f14ae4ad0b576f7c016e7e89b,2906b810c7d4411798c6938adc9daaa5,576,66631,594,27516,168.0,offer received,576.0
1108,d1330d5ce5e742d9826a79d574df3172,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,66531,594,27509,240.0,offer received,576.0
1109,d1330d5ce5e742d9826a79d574df3172,2298d6c36e964ae4a3e7e9706d1fb8c2,504,53843,594,27508,168.0,offer received,504.0
1110,ae0a070c9d07424d8b955efe7caaca6e,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,54503,594,27488,168.0,offer received,504.0
1111,840cc4f0ccbb4ba7af0c511ec023ee85,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,52967,594,27467,168.0,offer received,504.0
1112,840cc4f0ccbb4ba7af0c511ec023ee85,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,40207,594,27466,240.0,offer received,408.0
1113,65fe3e1feeb1458abd54d955820572ec,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,74076,594,27847,168.0,offer received,576.0
1114,3f3a1d522acf412c90704e3cf464f96b,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,58682,594,27829,240.0,offer received,504.0
1115,ca265792e65949d79b2b0e91bdd31c57,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,47600,594,27810,240.0,offer received,408.0
1116,90e9f6de2d6f4830b544b4524a509f84,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,47591,594,27809,240.0,offer received,408.0
1117,b4e0faec308c46c196235fdc0b0821f8,2298d6c36e964ae4a3e7e9706d1fb8c2,504,59826,594,27782,168.0,offer received,504.0
1118,7ae53e296cc74fcbabb9e1c6932b2906,2298d6c36e964ae4a3e7e9706d1fb8c2,504,61218,594,27843,168.0,offer received,504.0
1119,c654023b451b49ce9ef04a8b56664a9c,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,54929,594,27849,240.0,offer received,504.0
1120,a62b73003f084ae4ae59c4b0e617f647,2906b810c7d4411798c6938adc9daaa5,504,63264,594,27910,168.0,offer received,504.0
1121,ee8155c31f314673b8043c3881976c4b,ae264e3637204a6fb9bb56bc8210ddfd,576,65496,594,27900,168.0,offer received,576.0
1122,a0c01c81a4e64b869ca3a2860d6dc004,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,75787,594,27899,240.0,offer received,576.0
1123,98fa1cabd1ae43cf9a8edd3b3332eeae,ae264e3637204a6fb9bb56bc8210ddfd,576,75392,594,27892,168.0,offer received,576.0
1124,41a140a85d05424489c6d0c264ba68d8,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,62289,594,27880,168.0,offer received,504.0
1125,6d6c0aa032064438b97ab5dc28fd1b61,2906b810c7d4411798c6938adc9daaa5,504,62080,594,27875,168.0,offer received,504.0
1126,ed213022de554001874b97fcff479283,ae264e3637204a6fb9bb56bc8210ddfd,504,61600,594,27860,168.0,offer received,504.0
1127,431a9ec074b44e80886ba3dfed6dfe2f,2906b810c7d4411798c6938adc9daaa5,504,59592,594,27777,168.0,offer received,504.0
1128,a54fde7c149c42c394407f40052633ba,2906b810c7d4411798c6938adc9daaa5,576,72008,594,27769,168.0,offer received,576.0
1129,eb8c6c64e7ca49168f5ba2c13cffccd8,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,45143,594,27695,240.0,offer received,408.0
1130,3de934a628584d3aad45781044acf062,2906b810c7d4411798c6938adc9daaa5,504,55218,594,27691,168.0,offer received,504.0
1131,9ed5a316ecd34a7ca6df0763afc5403d,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,70440,594,27690,168.0,offer received,576.0
1132,e0cfbeda9c01448e86010ce2e65884ff,2906b810c7d4411798c6938adc9daaa5,576,69933,594,27672,168.0,offer received,576.0
1133,2633bf11fcfa48ae8a94398d5239e88d,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,70518,594,27669,168.0,offer received,576.0
1134,7117a7713dfa4941bf653b99926cd28d,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,63797,594,27668,240.0,offer received,576.0
1135,3dc88f458e6449d2a42f78561991ccc7,2906b810c7d4411798c6938adc9daaa5,504,58113,594,27707,168.0,offer received,504.0
1136,59666a6db88e468d86adfca691cbdb3f,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71277,594,27736,168.0,offer received,576.0
1137,64d7e480ce5d4b2992e5ea46082b8752,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,59147,594,27759,240.0,offer received,504.0
1138,c325c5e0684044d69ed99953fcd703ca,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,70833,594,27715,168.0,offer received,576.0
1139,166c4c4030a4424ab04980efac8328df,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,58665,594,27741,168.0,offer received,504.0
1140,01162252405b4524a8fa1bf8e6d5f04b,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,58409,594,27729,168.0,offer received,504.0
1141,1d3403d458b14e10a25e189cd21ecfd7,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,70997,594,27724,240.0,offer received,576.0
1142,e7e88108a354461b9ac3ca0246888824,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,55350,588,26976,168.0,offer received,504.0
1143,3b28568258854d9a98781aa1486c414c,2906b810c7d4411798c6938adc9daaa5,504,54757,588,26938,168.0,offer received,504.0
1144,4409c9f2144b4599b4a8cffba0dc903f,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,61557,588,26951,240.0,offer received,504.0
1145,a1c793fdc13b4cf1a69149b2d473be5a,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42425,588,26961,240.0,offer received,408.0
1146,f96754182a644785abd6553b5feedda7,4d5c57ea9a6940dd891ad53e9dbe8da0,504,55273,588,26971,120.0,offer received,504.0
1147,c259c5ceb06440219fa381a1fbf4c337,2906b810c7d4411798c6938adc9daaa5,504,54538,588,26931,168.0,offer received,504.0
1148,2c4cee9819af47e78a2a9fc5030921a8,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41523,588,26909,240.0,offer received,408.0
1149,dc3c8a1742314e6981a2afdb83584dbf,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,67183,588,26926,168.0,offer received,576.0
1150,e1dc82d60ba143359639a79f6b9827f5,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,67104,588,26919,168.0,offer received,576.0
1151,79ea356b335a4afc937872d51d604065,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,67091,588,26918,168.0,offer received,576.0
1152,03f1ad04292f47b2b1299cc92f8f2a5d,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,54354,588,26915,240.0,offer received,504.0
1153,abc210958d314238bbea0baf7086d613,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,54183,588,26907,240.0,offer received,504.0
1154,a216df544a944c2f9796f44e20d0de78,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,66860,588,26904,240.0,offer received,576.0
1155,bdcbab43c2f34ca2a6ae2251a27ff6a4,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42975,588,26980,240.0,offer received,408.0
1156,471938c318674a30afea015be6396cbd,2906b810c7d4411798c6938adc9daaa5,576,66584,588,26897,168.0,offer received,576.0
1157,710fc3e852a0475f8aba61dd69ef08e3,ae264e3637204a6fb9bb56bc8210ddfd,576,69571,588,27034,168.0,offer received,576.0
1158,4a737483c1f947d0b06e5b898448b3e8,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,66534,588,26894,240.0,offer received,576.0
1159,9aad7d4556ac493a8d09b0bf3d7c88f2,2906b810c7d4411798c6938adc9daaa5,576,69555,588,27033,168.0,offer received,576.0
1160,7bc193b923044908a09dcb938151de01,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,56839,588,27032,240.0,offer received,504.0
1161,a86a6c3923a5435486301ed5033ee4dd,2906b810c7d4411798c6938adc9daaa5,576,69414,588,27028,168.0,offer received,576.0
1162,7b7f2e6d79f8480a9872535c492adec9,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,53821,588,27022,168.0,offer received,504.0
1163,a6292629dfb24fc583dd6d324d47a5dd,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,56298,588,27012,168.0,offer received,504.0
1164,f6732790cfed4347b636b0519865724c,ae264e3637204a6fb9bb56bc8210ddfd,504,56243,588,27009,168.0,offer received,504.0
1165,f1dd0a48888a4af4936a445ce4134356,2906b810c7d4411798c6938adc9daaa5,504,55500,588,26983,168.0,offer received,504.0
1166,54dedf2f67614b3b801a67cde46c8ea7,2906b810c7d4411798c6938adc9daaa5,576,74994,588,27006,168.0,offer received,576.0
1167,daa056c77f7447e8a0449504b0b8b4f7,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,72761,588,27005,168.0,offer received,576.0
1168,7f7278ffc3d44f85a1082dec893be26f,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,68684,588,26999,168.0,offer received,576.0
1169,03fe8e9f855846c88fd01c4b7b147db7,ae264e3637204a6fb9bb56bc8210ddfd,504,58745,588,26995,168.0,offer received,504.0
1170,af69a507aefd4ecdbc4c33b0ec4dfe61,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,68324,588,26990,168.0,offer received,576.0
1171,e46283405b094b62806e05f24c5f0304,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,66582,588,26896,240.0,offer received,576.0
1172,ca715b3f17e24692b18f3cd90b9bf232,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,51629,588,26795,168.0,offer received,504.0
1173,7055b5fa5f8647618aa14e220b7c6b5c,2906b810c7d4411798c6938adc9daaa5,504,51883,588,26809,168.0,offer received,504.0
1174,7055b5fa5f8647618aa14e220b7c6b5c,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,39140,588,26808,240.0,offer received,408.0
1175,f7c9157f08384ff29f1d11e9388ed4c2,ae264e3637204a6fb9bb56bc8210ddfd,576,64560,588,26807,168.0,offer received,576.0
1176,0607b32041f94d65a07835fc9a13416a,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,64503,588,26804,168.0,offer received,576.0
1177,162e7d9c644b438ea4606e337df0d3d1,ae264e3637204a6fb9bb56bc8210ddfd,576,64333,588,26797,168.0,offer received,576.0
1178,162e7d9c644b438ea4606e337df0d3d1,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,38885,588,26796,240.0,offer received,408.0
1179,6bdd08b358ac44cbb9b379ff6ad6e9cc,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,52249,588,26824,168.0,offer received,504.0
1180,4a28b6d05e6145aaa004088131840b0c,2906b810c7d4411798c6938adc9daaa5,504,51560,588,26792,168.0,offer received,504.0
1181,2afcff4b5f4c42fc98b0280a0c8febc9,f19421c1d4aa40978ebb69ca19b0e20d,504,51211,588,26778,120.0,offer received,504.0
1182,7e527b19f70b4aeeb1e99ed78aca1598,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,51208,588,26777,240.0,offer received,504.0
1183,028c88a958e54c36a31c4800fd6e887b,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,64840,588,26821,240.0,offer received,576.0
1184,85d67cfaf71f4a41b9598c1cfd7934cb,ae264e3637204a6fb9bb56bc8210ddfd,504,53790,588,26889,168.0,offer received,504.0
1185,b51e41040e0e4977b6f936637a27a918,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,65639,588,26859,168.0,offer received,576.0
1186,f31e27cdcdac4b0a9a384c0567a7ae43,ae264e3637204a6fb9bb56bc8210ddfd,504,53599,588,26881,168.0,offer received,504.0
1187,693fe2f8e247468ca3a4b581fa66f499,2906b810c7d4411798c6938adc9daaa5,576,74536,588,26880,168.0,offer received,576.0
1188,7ba2327c339f4081b2a94293df048b4d,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,53407,588,26874,240.0,offer received,504.0
1189,95bfff94b9b44ba98bb6b69bc3efc3c7,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,68059,588,26873,168.0,offer received,576.0
1190,1e17186fd10c4f5389721f01cb4e8364,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,65882,588,26868,168.0,offer received,576.0
1191,71c5266938b8447f88fe1d93d561d523,ae264e3637204a6fb9bb56bc8210ddfd,504,53201,588,26866,168.0,offer received,504.0
1192,71c5266938b8447f88fe1d93d561d523,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,40433,588,26865,240.0,offer received,408.0
1193,990080173c3f4871bb8634a9b50e118a,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,52900,588,26855,168.0,offer received,504.0
1194,60b7692b124f4de99279cf046d036092,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71098,588,26844,168.0,offer received,576.0
1195,60b7692b124f4de99279cf046d036092,2906b810c7d4411798c6938adc9daaa5,504,58405,588,26843,168.0,offer received,504.0
1196,72f7f399be0e4ea9898fd761b1d0780c,2906b810c7d4411798c6938adc9daaa5,576,65168,588,26834,168.0,offer received,576.0
1197,bde0a3c05d47454295564f8c9854eca1,2906b810c7d4411798c6938adc9daaa5,504,52426,588,26832,168.0,offer received,504.0
1198,2372a5dd677842478b5318e4ea525969,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,52333,588,26829,168.0,offer received,504.0
1199,a4b858bdbc8f4eefaeadc1bb0a0541db,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,57123,588,27047,168.0,offer received,504.0
1200,d65a8809ec0849e0b907e2e6f82be5c7,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,48818,588,27290,240.0,offer received,408.0
1201,a7322a1900194a128175928b0b0cdadb,2906b810c7d4411798c6938adc9daaa5,504,61392,588,27282,168.0,offer received,504.0
1202,4f45721bf9ff4529b59b3308b9cef902,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,61378,588,27278,168.0,offer received,504.0
1203,876d0b304eca45a496e7fcdc8e37af02,4d5c57ea9a6940dd891ad53e9dbe8da0,504,61215,588,27274,120.0,offer received,504.0
1204,876d0b304eca45a496e7fcdc8e37af02,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,48528,588,27273,240.0,offer received,408.0
1205,f853e761e3b44d40a783a9fd8c62e443,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,48358,588,27266,240.0,offer received,408.0
1206,89c233f3e4f04464ac5cc15e55caa1a1,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,73760,588,27260,240.0,offer received,576.0
1207,722c090fe88445eeb9f32ad8bcdbc05a,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,60769,588,27249,240.0,offer received,504.0
1208,5a8427053973447e9f888e58b2ced8b2,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,60656,588,27243,168.0,offer received,504.0
1209,1948b3c194c542d0a2a084a558f31834,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,73351,588,27242,168.0,offer received,576.0
1210,d53880e21d8d43d8a2e781dfa820f745,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,60550,588,27239,168.0,offer received,504.0
1211,612fd8cc4c5c4ad8ad2912462b227089,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,60522,588,27236,168.0,offer received,504.0
1212,a7b4125e7dee473cae2c1aa45a7978be,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,61565,588,27294,240.0,offer received,504.0
1213,eb2aac9003d7475ba172d7328ad6ed38,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,74442,588,27302,168.0,offer received,576.0
1214,f6251250f1044d7cb66270f8aa380d9a,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,62659,588,27341,168.0,offer received,504.0
1215,d8ec9896d2a34515af66ccf7be5fbe66,ae264e3637204a6fb9bb56bc8210ddfd,504,60250,588,27055,168.0,offer received,504.0
1216,e628f7a6743d4db2940cf81e6a371db1,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,62811,588,27352,240.0,offer received,504.0
1217,7da737495ffd4370be31a6871bef5eb8,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,50079,588,27350,240.0,offer received,408.0
1218,6d4a7f37c83c4d158cf5afa0a08a52e9,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,62723,588,27345,240.0,offer received,504.0
1219,10293859aee544a8910d06dc0c62c7e7,2906b810c7d4411798c6938adc9daaa5,504,62419,588,27336,168.0,offer received,504.0
1220,1b8c2bb8e244461c9266ad07fcb78d83,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,62360,588,27331,168.0,offer received,504.0
1221,dc4906f1e1a0416cb955689ba144a59b,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,49478,588,27326,240.0,offer received,408.0
1222,0103de989e084e0fab400e80678d7591,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,61832,588,27308,240.0,offer received,504.0
1223,d65a8809ec0849e0b907e2e6f82be5c7,2906b810c7d4411798c6938adc9daaa5,576,74276,588,27291,168.0,offer received,576.0
1224,231f415c3b34446ca71fa8cf0b2b974f,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,60138,588,27221,168.0,offer received,504.0
1225,f7dd612de4ea410cae2d9273d6c0ebaf,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71478,588,27141,168.0,offer received,576.0
1226,062964a129f64110a3919595cd731141,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,71392,588,27138,240.0,offer received,576.0
1227,516e91869c8546d8a885401e850ce66c,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71252,588,27131,168.0,offer received,576.0
1228,516e91869c8546d8a885401e850ce66c,ae264e3637204a6fb9bb56bc8210ddfd,504,58549,588,27130,168.0,offer received,504.0
1229,223d9000d7bd4e72af8ac193c1760be1,2906b810c7d4411798c6938adc9daaa5,504,58362,588,27120,168.0,offer received,504.0
1230,94991cce75d24512ab74a100f19b17ea,2298d6c36e964ae4a3e7e9706d1fb8c2,504,58355,588,27118,168.0,offer received,504.0
1231,849233fe4a5946f39969dbb008b4b8d0,2906b810c7d4411798c6938adc9daaa5,504,58041,588,27104,168.0,offer received,504.0
1232,8092493c92674dfabe1023681ae4f837,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,58009,588,27102,240.0,offer received,504.0
1233,229191ca2b9d4620bd61677fd7f328c4,ae264e3637204a6fb9bb56bc8210ddfd,576,70660,588,27099,168.0,offer received,576.0
1234,ddc6402c0b3f48f285a93ad98c5496db,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,45226,588,27097,240.0,offer received,408.0
1235,95ef73ccde5740e5ba055c9ff322ae68,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,70606,588,27095,240.0,offer received,576.0
1236,528e528df85f418c912cd34d010b97d7,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,57693,588,27085,240.0,offer received,504.0
1237,07e7d74b98e9496eae8226d4af05f33b,2906b810c7d4411798c6938adc9daaa5,576,70095,588,27084,168.0,offer received,576.0
1238,376ca2bef2a64d12af12d1ce52423eed,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,58714,588,27139,168.0,offer received,504.0
1239,e7c0690d0cc447f9874d0cf1d5053fc4,2906b810c7d4411798c6938adc9daaa5,576,70995,588,27116,168.0,offer received,576.0
1240,5baef2b5cb3a4aee8534e0d4a2e399e4,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,59794,588,27200,168.0,offer received,504.0
1241,0225045e245f4b7289cc55c0b5870ae2,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,59647,588,27190,168.0,offer received,504.0
1242,66cc4672d6b6417aadd7ce75c6ce7b63,2906b810c7d4411798c6938adc9daaa5,504,58470,588,27187,168.0,offer received,504.0
1243,76572f8a2bf44a3f93a2d6cd9693bc86,2906b810c7d4411798c6938adc9daaa5,504,59577,588,27184,168.0,offer received,504.0
1244,0abf09a9470a46c392425e988493ecef,2906b810c7d4411798c6938adc9daaa5,504,57553,588,27175,168.0,offer received,504.0
1245,ab1d3eaeba2f46ff8253951c26994cdb,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,72051,588,27173,168.0,offer received,576.0
1246,1a15ca5f9e854874b2535c287e3ebc13,ae264e3637204a6fb9bb56bc8210ddfd,576,71752,588,27159,168.0,offer received,576.0
1247,d98b3f891dc04fcf94377f08e6c1be87,2906b810c7d4411798c6938adc9daaa5,504,59002,588,27155,168.0,offer received,504.0
1248,657a6b7784da4710925c2b2ebd0cd80d,2906b810c7d4411798c6938adc9daaa5,504,59001,588,27153,168.0,offer received,504.0
1249,72a8d616d5384b718bd1caab46ae2a8f,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,71668,588,27152,168.0,offer received,576.0
1250,7317a38ea30a43ea9a72a923e98e0359,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,58969,588,27151,240.0,offer received,504.0
1251,49c5988bb0ea488c9897b6d1a88a7cd7,2906b810c7d4411798c6938adc9daaa5,504,58952,588,27148,168.0,offer received,504.0
1252,ccfc5113eb5045639709024000f346ab,2906b810c7d4411798c6938adc9daaa5,504,55030,582,26379,168.0,offer received,504.0
1253,94206fc6b89b4ae8b39d2cc9d870ef4d,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,55040,582,26381,240.0,offer received,504.0
1254,284650de773c461da7dd5c547e5ac590,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,55042,582,26383,168.0,offer received,504.0
1255,f4fa477e66204420b0c0b90448596a46,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,68147,582,26396,240.0,offer received,576.0
1256,d0730c86e9f34da1a8d458c28ab5bd49,fafdcd668e3743c1bb461111dcafc2a4,504,54909,582,26371,240.0,offer received,504.0
1257,9538885fe02043ecab2b8788748bc30b,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,67596,582,26369,168.0,offer received,576.0
1258,d8ac2ffea6e742ef949e4d96097e5c5d,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42933,582,26405,240.0,offer received,408.0
1259,47ce5043eeb2422b99445aae29a50e24,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,67181,582,26356,240.0,offer received,576.0
